textID,pre_formatted,match,post_formatted,surface,inverse,contracted,uniqueID,batch
243298,"What would you tell them about how it feels to be you, dealing with them? 
CEDRIC JENNINGS: Dealing with them? 
MICHEL McQUEEN: Mm-hmm. 
CEDRIC JENNINGS: Well, that everybody is not perfect, and ",everybody does not know everything,". So- 
MICHEL McQUEEN: Is this the first time in your life that you haven't been at the very top, top, top? ",nobody knows everything,not all know everything,0,267,33
221273,"M.D., Pediatrician: I don't think any of these mothers are at fault. I think this is a failure of the health care delivery system. 
LYNN SHERR: voice-over She says most problems can be correct, but in rare cases, nursing is just not possible. 
Dr. MARIANNE KNEIFERT: ",Every breast just does not work,. I have lots of personal observations and data and case reports to confirm that. ,none just work,not all just work,0,268,34
230646,"Absolutely none. 
LARRY KING: Why not? 
crosstalk 
MICHAEL LANDON: It doesn't bother me if a reviewer doesn't like it because he's got his opinion. I made it because I like it and I know that ",everything I make is not going to be everybody's cup of tea,". But, I mean, if something I've done does badly, numbers-wise, as far as the audience is concerned, it's millions of people who have seen something that I think's beautiful. ",nothing (that I make) is going to be everybody's cup of tea,not all things (that I make) are going to be everybody's cup of tea,0,269,35
230652,"Sgt. LEONARD ROSS: Well, the concept of all of us being together, and the esprit de corps that the department boasts itself on and was born with, helped formulate it was, is that everybody is equal. And that is not true. And I want to clarify that, it is not the union per se. Because ",everybody in the union does not view these same things,". But it- historically, for 72 years the directors of that organization, the Police Protective League, have failed to provide or support one single issue that would impact minority issues. ",nobody (in the union) views these same things,not all (in the union) view these same things,0,270,36
231591,"HOWARD KURTZ: At the risk of suggesting that this is not, perhaps, one of the great technological breakthroughs of the late 20th century, like, say, the microwave oven, the level of hype here has been incredible. I mean buying up 1.5 million copies of the London Sunday Times and giving them out for free? The press has- there's this fascination with high-tech computer subjects. We sometimes forget that ",everybody in the world is not on-line,", is not going to go out and buy Windows. @ @ @ @ @ @ @ @ @ @, what does this tell us about the journalistic mind set, this hype?",nobody (in the world) is on-line,not all (in the world) are on-line,0,271,37
231591,"HOWARD KURTZ: At the risk of suggesting that this is not, perhaps, one of the great technological breakthroughs of the late 20th century, like, say, the microwave oven, the level of hype here has been incredible. I mean buying up 1.5 million copies of the London Sunday Times and giving them out for free? The press has- there's this fascination with high-tech computer subjects. We sometimes forget that everybody in the world is not on-line, ",[everybody in the world] is not going to go out and buy Windows,". @ @ @ @ @ @ @ @ @ @, what does this tell us about the journalistic mind set, this hype? ",nobody (in the world) is going to go out and buy Windows,not all (in the world) are going to go out and buy Windows,0,272,38
231882,"Now it got even worse on -- on ""MacNeil/Lehrer"" last night. If you think that I'm making all this up -- see, this is a passionate thing for me because for seven years I've been trying to point this out about liberals; that they condescend toward average people. They think they're better than everybody else. The best and the brightest -- it's them, and ",everybody else is not the best and brightest,. You're not capable. ,nobody else is the best and brightest,not all else are the best and brightest,0,273,39
232911," @!SMITH: @(Voiceover) But this is a special school, with special kids who have special problems .. 
@(Footage-of-Sally-S) 
@!Ms-SALLY-@: So let's find your teacher. You're with Marie. 
@ ( Footage-of-student 
Ms. @!SMITH: @(Voiceover) ",Every child that we have here can not make it in the regular school,", no matter how much tutoring help that they @ @ @ @ @ @ @ @ @ @ 
Ms. @!SMITH: How are you, Danielle? ",none (that we have here) can make it in the regular school,not all (that we have here) can make it in the regular school,0,274,40
223849,"If you're performing a duty for the federal government or the state government, and the government is telling you that you must function in a particular language, you can not file, for instance, reports on malpractice suits @ @ @ @ @ @ @ @ @ @. 
GRETA VAN SUSTEREN: Georgina, what about it, though? I mean, this is- We talked about free speech. You know, ",every amendment to the Constitution is not an unlimited amendment,. There are certain reasonable restrictions. ,none are unlimited amendments,not all are unlimited amendments,0,275,41
230059,"My forgiveness of -- of -- my forgiveness you have, and always will. @ @ @ @ @ @ @ @ @ @ help you to live. Live your life the best that you can. ",Every boy that you meet is not a spiritual man,. My forgiveness you have because at one time I needed yours. ,none (that you meet) are spiritual men,not all (that you meet) are spiritual men,0,276,42
233570,"They called me up and said, 'You want to do a family show? We want you to do a family show.' 
YOLANDA GASKINS: Now your show- In your show, you are a southern guy, but @ @ @ @ @ @ @ @ @ @, and your families not southern. ",Everybody's not walking around with the same accent,". 
JEFF FOXWORTHY: No. ",nobody is walking around with the same accent,not all are walking around with the same accent,0,277,43
248086,"Well everything involving government action does become a concern of Congress at one point or another and there will be congressional hearings. And the issue, of course, as you suggested is not just the performance of ValuJet which did have more problems than other discount airlines did, but the performance of the FAA, the Federal Aviation Administration. There was an internal @ @ @ @ @ @ @ @ @ @ were not accurately monitoring ValuJet's safety problems. And I suppose when Congress looks at this, they will be looking for villains and they will easily find villains in the aviation industry where ",everything is not always perfect, and where things don't always function as they should function. I wonder though whether Congress will now repeat in the course of this all the speeches that they love to make about getting the regulators off our backs. ,nothing is always perfect,not all things are always perfect,0,278,44
